name,url,base_experience,height,id,image_url,weight,stat_hp,stat_attack,stat_defense,stat_special-attack,stat_special-defense,stat_speed,ability_0_id,ability_0,ability_1_id,ability_1,type_0_id,type_0,type_1_id,type_1,ability_2_id,ability_2
salazzle,https://pokeapi.co/api/v2/pokemon/758/,168.0,12,758,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,222,68,64,60,111,60,117,212,corrosion,12,oblivious,4,poison,10,fire,,
stufful,https://pokeapi.co/api/v2/pokemon/759/,68.0,5,759,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,68,70,75,50,45,50,50,218,fluffy,103,klutz,1,normal,2,fighting,56,cute-charm
bewear,https://pokeapi.co/api/v2/pokemon/760/,175.0,21,760,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,1350,120,125,80,55,60,60,218,fluffy,103,klutz,1,normal,2,fighting,127,unnerve
bounsweet,https://pokeapi.co/api/v2/pokemon/761/,42.0,3,761,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,32,42,30,38,30,38,32,102,leaf-guard,12,oblivious,12,grass,,,175,sweet-veil
steenee,https://pokeapi.co/api/v2/pokemon/762/,102.0,7,762,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,82,52,40,48,40,48,62,102,leaf-guard,12,oblivious,12,grass,,,175,sweet-veil
tsareena,https://pokeapi.co/api/v2/pokemon/763/,255.0,12,763,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,214,72,120,98,50,98,72,102,leaf-guard,214,queenly-majesty,12,grass,,,175,sweet-veil
comfey,https://pokeapi.co/api/v2/pokemon/764/,170.0,1,764,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,3,51,52,90,82,110,100,166,flower-veil,205,triage,18,fairy,,,30,natural-cure
oranguru,https://pokeapi.co/api/v2/pokemon/765/,172.0,15,765,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,760,90,60,80,90,110,60,39,inner-focus,140,telepathy,1,normal,14,psychic,180,symbiosis
passimian,https://pokeapi.co/api/v2/pokemon/766/,172.0,20,766,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,828,100,120,90,40,60,80,222,receiver,128,defiant,2,fighting,,,,
wimpod,https://pokeapi.co/api/v2/pokemon/767/,46.0,5,767,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,120,25,35,40,20,30,80,193,wimp-out,,,7,bug,11,water,,
golisopod,https://pokeapi.co/api/v2/pokemon/768/,186.0,20,768,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,1080,75,125,140,60,90,40,194,emergency-exit,,,7,bug,11,water,,
sandygast,https://pokeapi.co/api/v2/pokemon/769/,64.0,5,769,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,700,55,55,80,70,45,15,195,water-compaction,8,sand-veil,8,ghost,5,ground,,
palossand,https://pokeapi.co/api/v2/pokemon/770/,168.0,13,770,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,2500,85,75,110,100,75,35,195,water-compaction,8,sand-veil,8,ghost,5,ground,,
pyukumuku,https://pokeapi.co/api/v2/pokemon/771/,144.0,3,771,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,12,55,60,130,30,130,5,215,innards-out,109,unaware,11,water,,,,
type-null,https://pokeapi.co/api/v2/pokemon/772/,107.0,19,772,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,1205,95,95,95,95,95,59,4,battle-armor,,,1,normal,,,,
silvally,https://pokeapi.co/api/v2/pokemon/773/,285.0,23,773,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,1005,95,95,95,95,95,95,225,rks-system,,,1,normal,,,,
minior-red-meteor,https://pokeapi.co/api/v2/pokemon/774/,154.0,3,774,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,400,60,60,100,60,100,60,197,shields-down,,,6,rock,3,flying,,
komala,https://pokeapi.co/api/v2/pokemon/775/,168.0,4,775,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,199,65,115,65,75,95,65,213,comatose,,,1,normal,,,,
turtonator,https://pokeapi.co/api/v2/pokemon/776/,170.0,20,776,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,2120,60,78,135,91,85,36,75,shell-armor,,,10,fire,16,dragon,,
togedemaru,https://pokeapi.co/api/v2/pokemon/777/,152.0,3,777,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,33,65,98,63,40,73,96,160,iron-barbs,31,lightning-rod,13,electric,9,steel,5,sturdy
mimikyu-disguised,https://pokeapi.co/api/v2/pokemon/778/,167.0,2,778,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,7,55,90,80,50,105,96,209,disguise,,,8,ghost,18,fairy,,
bruxish,https://pokeapi.co/api/v2/pokemon/779/,166.0,9,779,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,190,68,105,70,70,70,92,219,dazzling,173,strong-jaw,11,water,14,psychic,147,wonder-skin
drampa,https://pokeapi.co/api/v2/pokemon/780/,170.0,30,780,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,1850,78,60,85,135,91,36,201,berserk,157,sap-sipper,1,normal,16,dragon,13,cloud-nine
dhelmise,https://pokeapi.co/api/v2/pokemon/781/,181.0,39,781,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,2100,70,131,100,86,90,40,200,steelworker,,,8,ghost,12,grass,,
jangmo-o,https://pokeapi.co/api/v2/pokemon/782/,60.0,6,782,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,297,45,55,65,45,45,45,171,bulletproof,43,soundproof,16,dragon,,,142,overcoat
hakamo-o,https://pokeapi.co/api/v2/pokemon/783/,147.0,12,783,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,470,55,75,90,65,70,65,171,bulletproof,43,soundproof,16,dragon,2,fighting,142,overcoat
kommo-o,https://pokeapi.co/api/v2/pokemon/784/,300.0,16,784,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,782,75,110,125,100,105,85,171,bulletproof,43,soundproof,16,dragon,2,fighting,142,overcoat
tapu-koko,https://pokeapi.co/api/v2/pokemon/785/,285.0,18,785,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,205,70,115,85,95,75,130,226,electric-surge,140,telepathy,13,electric,18,fairy,,
tapu-lele,https://pokeapi.co/api/v2/pokemon/786/,285.0,12,786,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,186,70,85,75,130,115,95,227,psychic-surge,140,telepathy,14,psychic,18,fairy,,
tapu-bulu,https://pokeapi.co/api/v2/pokemon/787/,285.0,19,787,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,455,70,130,115,85,95,75,229,grassy-surge,140,telepathy,12,grass,18,fairy,,
tapu-fini,https://pokeapi.co/api/v2/pokemon/788/,285.0,13,788,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,212,70,75,115,95,130,85,228,misty-surge,140,telepathy,11,water,18,fairy,,
cosmog,https://pokeapi.co/api/v2/pokemon/789/,40.0,2,789,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,1,43,29,31,29,31,37,109,unaware,,,14,psychic,,,,
cosmoem,https://pokeapi.co/api/v2/pokemon/790/,140.0,1,790,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,9999,43,29,131,29,131,37,5,sturdy,,,14,psychic,,,,
solgaleo,https://pokeapi.co/api/v2/pokemon/791/,340.0,34,791,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,2300,137,137,107,113,89,97,230,full-metal-body,,,14,psychic,9,steel,,
lunala,https://pokeapi.co/api/v2/pokemon/792/,340.0,40,792,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,1200,137,113,89,137,107,97,231,shadow-shield,,,14,psychic,8,ghost,,
nihilego,https://pokeapi.co/api/v2/pokemon/793/,285.0,12,793,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,555,109,53,47,127,131,103,224,beast-boost,,,6,rock,4,poison,,
buzzwole,https://pokeapi.co/api/v2/pokemon/794/,285.0,24,794,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,3336,107,139,139,53,53,79,224,beast-boost,,,7,bug,2,fighting,,
pheromosa,https://pokeapi.co/api/v2/pokemon/795/,285.0,18,795,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,250,71,137,37,137,37,151,224,beast-boost,,,7,bug,2,fighting,,
xurkitree,https://pokeapi.co/api/v2/pokemon/796/,285.0,38,796,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,1000,83,89,71,173,71,83,224,beast-boost,,,13,electric,,,,
celesteela,https://pokeapi.co/api/v2/pokemon/797/,285.0,92,797,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,9999,97,101,103,107,101,61,224,beast-boost,,,9,steel,3,flying,,
kartana,https://pokeapi.co/api/v2/pokemon/798/,285.0,3,798,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,1,59,181,131,59,31,109,224,beast-boost,,,12,grass,9,steel,,
guzzlord,https://pokeapi.co/api/v2/pokemon/799/,285.0,55,799,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,8880,223,101,53,97,53,43,224,beast-boost,,,17,dark,16,dragon,,
necrozma,https://pokeapi.co/api/v2/pokemon/800/,300.0,24,800,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,2300,97,107,101,127,89,79,232,prism-armor,,,14,psychic,,,,
magearna,https://pokeapi.co/api/v2/pokemon/801/,300.0,10,801,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,805,80,95,115,130,115,65,220,soul-heart,,,9,steel,18,fairy,,
marshadow,https://pokeapi.co/api/v2/pokemon/802/,300.0,7,802,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,222,90,125,80,90,90,125,101,technician,,,2,fighting,8,ghost,,
poipole,https://pokeapi.co/api/v2/pokemon/803/,210.0,6,803,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,18,67,73,67,73,67,73,224,beast-boost,,,4,poison,,,,
naganadel,https://pokeapi.co/api/v2/pokemon/804/,270.0,36,804,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,1500,73,73,73,127,73,121,224,beast-boost,,,4,poison,16,dragon,,
stakataka,https://pokeapi.co/api/v2/pokemon/805/,285.0,55,805,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,8200,61,131,211,53,101,13,224,beast-boost,,,6,rock,9,steel,,
blacephalon,https://pokeapi.co/api/v2/pokemon/806/,285.0,18,806,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,130,53,127,53,151,79,107,224,beast-boost,,,10,fire,8,ghost,,
zeraora,https://pokeapi.co/api/v2/pokemon/807/,300.0,15,807,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,445,88,112,75,102,80,143,10,volt-absorb,,,13,electric,,,,
meltan,https://pokeapi.co/api/v2/pokemon/808/,150.0,2,808,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,80,46,65,65,55,35,34,42,magnet-pull,,,9,steel,,,,
melmetal,https://pokeapi.co/api/v2/pokemon/809/,300.0,25,809,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,8000,135,143,143,80,65,34,89,iron-fist,,,9,steel,,,,
grookey,https://pokeapi.co/api/v2/pokemon/810/,62.0,3,810,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,50,50,65,50,40,40,65,65,overgrow,229,grassy-surge,12,grass,,,,
thwackey,https://pokeapi.co/api/v2/pokemon/811/,147.0,7,811,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,140,70,85,70,55,60,80,65,overgrow,229,grassy-surge,12,grass,,,,
rillaboom,https://pokeapi.co/api/v2/pokemon/812/,265.0,21,812,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,900,100,125,90,60,70,85,65,overgrow,229,grassy-surge,12,grass,,,,
scorbunny,https://pokeapi.co/api/v2/pokemon/813/,62.0,3,813,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,45,50,71,40,40,40,69,66,blaze,236,libero,10,fire,,,,
raboot,https://pokeapi.co/api/v2/pokemon/814/,147.0,6,814,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,90,65,86,60,55,60,94,66,blaze,236,libero,10,fire,,,,
cinderace,https://pokeapi.co/api/v2/pokemon/815/,265.0,14,815,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,330,80,116,75,65,75,119,66,blaze,236,libero,10,fire,,,,
sobble,https://pokeapi.co/api/v2/pokemon/816/,62.0,3,816,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,40,50,40,40,70,40,70,67,torrent,97,sniper,11,water,,,,
drizzile,https://pokeapi.co/api/v2/pokemon/817/,147.0,7,817,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,115,65,60,55,95,55,90,67,torrent,97,sniper,11,water,,,,
inteleon,https://pokeapi.co/api/v2/pokemon/818/,265.0,19,818,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,452,70,85,65,125,65,120,67,torrent,97,sniper,11,water,,,,
skwovet,https://pokeapi.co/api/v2/pokemon/819/,55.0,3,819,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,25,70,55,55,35,35,25,167,cheek-pouch,82,gluttony,1,normal,,,,
greedent,https://pokeapi.co/api/v2/pokemon/820/,161.0,6,820,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,60,120,95,95,55,75,20,167,cheek-pouch,82,gluttony,1,normal,,,,
rookidee,https://pokeapi.co/api/v2/pokemon/821/,49.0,2,821,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,18,38,47,35,33,35,57,51,keen-eye,127,unnerve,3,flying,,,145,big-pecks
corvisquire,https://pokeapi.co/api/v2/pokemon/822/,128.0,8,822,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,160,68,67,55,43,55,77,51,keen-eye,127,unnerve,3,flying,,,145,big-pecks
corviknight,https://pokeapi.co/api/v2/pokemon/823/,248.0,22,823,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,750,98,87,105,53,85,67,46,pressure,127,unnerve,3,flying,9,steel,240,mirror-armor
blipbug,https://pokeapi.co/api/v2/pokemon/824/,36.0,4,824,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,80,25,20,20,25,45,45,68,swarm,14,compound-eyes,7,bug,,,140,telepathy
dottler,https://pokeapi.co/api/v2/pokemon/825/,117.0,4,825,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,195,50,35,80,50,90,30,68,swarm,14,compound-eyes,7,bug,14,psychic,140,telepathy
orbeetle,https://pokeapi.co/api/v2/pokemon/826/,253.0,4,826,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,408,60,45,110,80,120,90,68,swarm,119,frisk,7,bug,14,psychic,140,telepathy
nickit,https://pokeapi.co/api/v2/pokemon/827/,49.0,6,827,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,89,40,28,28,47,52,50,50,run-away,84,unburden,17,dark,,,198,stakeout
thievul,https://pokeapi.co/api/v2/pokemon/828/,159.0,12,828,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,199,70,58,58,87,92,90,50,run-away,84,unburden,17,dark,,,198,stakeout
gossifleur,https://pokeapi.co/api/v2/pokemon/829/,50.0,4,829,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,22,40,40,60,40,60,10,238,cotton-down,144,regenerator,12,grass,,,27,effect-spore
eldegoss,https://pokeapi.co/api/v2/pokemon/830/,161.0,5,830,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,25,60,50,90,80,120,60,238,cotton-down,144,regenerator,12,grass,,,27,effect-spore
wooloo,https://pokeapi.co/api/v2/pokemon/831/,122.0,6,831,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,60,42,40,55,40,45,48,218,fluffy,50,run-away,1,normal,,,171,bulletproof
dubwool,https://pokeapi.co/api/v2/pokemon/832/,172.0,13,832,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,430,72,80,100,60,90,88,218,fluffy,80,steadfast,1,normal,,,171,bulletproof
chewtle,https://pokeapi.co/api/v2/pokemon/833/,57.0,3,833,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,85,50,64,50,38,38,44,173,strong-jaw,75,shell-armor,11,water,,,33,swift-swim
drednaw,https://pokeapi.co/api/v2/pokemon/834/,170.0,10,834,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,1155,90,115,90,48,68,74,173,strong-jaw,75,shell-armor,11,water,6,rock,33,swift-swim
yamper,https://pokeapi.co/api/v2/pokemon/835/,54.0,3,835,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,135,59,45,50,40,50,26,237,ball-fetch,155,rattled,13,electric,,,,
boltund,https://pokeapi.co/api/v2/pokemon/836/,172.0,10,836,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,340,69,90,60,90,60,121,173,strong-jaw,172,competitive,13,electric,,,,
rolycoly,https://pokeapi.co/api/v2/pokemon/837/,48.0,3,837,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,120,30,40,50,40,50,30,243,steam-engine,85,heatproof,6,rock,,,18,flash-fire
carkol,https://pokeapi.co/api/v2/pokemon/838/,144.0,11,838,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,780,80,60,90,60,70,50,243,steam-engine,49,flame-body,6,rock,10,fire,18,flash-fire
coalossal,https://pokeapi.co/api/v2/pokemon/839/,255.0,28,839,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,3105,110,80,120,80,90,30,243,steam-engine,49,flame-body,6,rock,10,fire,18,flash-fire
applin,https://pokeapi.co/api/v2/pokemon/840/,52.0,2,840,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,5,40,40,80,40,40,20,247,ripen,82,gluttony,12,grass,16,dragon,171,bulletproof
flapple,https://pokeapi.co/api/v2/pokemon/841/,170.0,3,841,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,10,70,110,80,95,60,70,247,ripen,82,gluttony,12,grass,16,dragon,55,hustle
appletun,https://pokeapi.co/api/v2/pokemon/842/,170.0,4,842,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,130,110,85,80,100,80,30,247,ripen,82,gluttony,12,grass,16,dragon,47,thick-fat
silicobra,https://pokeapi.co/api/v2/pokemon/843/,63.0,22,843,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,76,52,57,75,35,50,46,245,sand-spit,61,shed-skin,5,ground,,,8,sand-veil
sandaconda,https://pokeapi.co/api/v2/pokemon/844/,179.0,38,844,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,655,72,107,125,65,70,71,245,sand-spit,61,shed-skin,5,ground,,,8,sand-veil
cramorant,https://pokeapi.co/api/v2/pokemon/845/,166.0,8,845,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,180,70,85,55,85,95,85,241,gulp-missile,,,3,flying,11,water,,
arrokuda,https://pokeapi.co/api/v2/pokemon/846/,56.0,5,846,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,10,41,63,40,40,30,66,33,swift-swim,239,propeller-tail,11,water,,,,
barraskewda,https://pokeapi.co/api/v2/pokemon/847/,172.0,13,847,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,300,61,123,60,60,50,136,33,swift-swim,239,propeller-tail,11,water,,,,
toxel,https://pokeapi.co/api/v2/pokemon/848/,48.0,4,848,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,110,40,38,35,54,35,40,155,rattled,9,static,13,electric,4,poison,103,klutz
toxtricity-amped,https://pokeapi.co/api/v2/pokemon/849/,176.0,16,849,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png,400,75,98,70,114,70,75,244,punk-rock,57,plus,13,electric,4,poison,101,technician
sizzlipede,https://pokeapi.co/api/v2/pokemon/850/,61.0,7,850,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,10,50,65,45,50,50,45,18,flash-fire,73,white-smoke,10,fire,7,bug,49,flame-body
centiskorch,https://pokeapi.co/api/v2/pokemon/851/,184.0,30,851,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,1200,100,115,65,90,90,65,18,flash-fire,73,white-smoke,10,fire,7,bug,49,flame-body
clobbopus,https://pokeapi.co/api/v2/pokemon/852/,62.0,6,852,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,40,50,68,60,50,50,32,7,limber,101,technician,2,fighting,,,,
grapploct,https://pokeapi.co/api/v2/pokemon/853/,168.0,16,853,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,390,80,118,90,70,80,42,7,limber,101,technician,2,fighting,,,,
